=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.04.16 11:06:10 =~=~=~=~=~=~=~=~=~=~=~=
17773,-1200.000000,1200.000000,0
-215.097137,-984.902832,-1200.00000.0000
11.994958,1188.005005,1200.000000,-1200.000000,0
-8.299418,1208.299438,1200.000000,-1200.000000,0
-2.724145,1202.724121,1200.000000,-1200.000000,0
13.008211,1186.991821,1200.000000,-1200.000000,0
-9.566109,1209.566162,1200.000000,-1200.000000,0
0.960736,1199.039307,1200.000000,-1200.000000,0
6.968586,1193.031372,1200.000000,-1200.000000,0
-13.440058,1213.440063,1200.000000,-1200.000000,0
10.236790,1189.763184,1200.000000,-1200.000000,0
2.166893,1197.833130,1200.000000,-1200.000000,0
-7.059830,1207.059814,1200.000000,-1200.000000,0
10.553530,1189.446411,1200.000000,-1200.000000,0
-13.155745,1213.155762,1200.000000,-1200.000000,0
12.747064,1187.252930,1200.000000,-1200.000000,0
-7.408348,1207.408325,1200.000000,-1200.000000,0
5.514331,1194.485718,1200.000000,-1200.000000,0
-4.946682,1204.946655,1200.000000,-1200.000000,0
5.163981,1194.836060,1200.000000,-1200.000000,0
0.506062,1199.493896,1200.000000,-1200.000000,0
2.326113,1197.673828,1200.000000,-1200.000000,0
-5.044926,1205.044922,1200.000000,-1200.000000,0
7.262403,1192.737549,1200.000000,-1200.000000,0
-10.333051,1210.333008,1200.000000,-1200.000000,0
9.154442,1190.845581,1200.000000,-1200.000000,0
-11.974955,1211.974976,1200.000000,-1200.000000,0
13.936600,1186.063354,1200.000000,-1200.000000,0
-13.206105,1213.206055,1200.000000,-1200.000000,0
14.190425,1185.809570,1200.000000,-1200.000000,0
-8.710935,1208.710938,1200.000000,-1200.000000,0
0.406322,1199.593628,1200.000000,-1200.000000,0
9.704659,1190.295288,1200.000000,-1200.000000,0
-12.911072,1212.911133,1200.000000,-1200.000000,0
11.909868,1188.090088,1200.000000,-1200.000000,0
-8.937751,1208.937744,1200.000000,-1200.000000,0
-4.820252,1204.820312,1200.000000,-1200.000000,0
11.780260,1188.219727,1200.000000,-1200.000000,0
-12.283377,1212.283325,1200.000000,-1200.000000,0
5.059825,1194.940186,1200.000000,-1200.000000,0
11.746674,1188.253296,1200.000000,-1200.000000,0
-12.038854,1212.038818,1200.000000,-1200.000000,0
1.168502,1198.831543,1200.000000,-1200.000000,0
14.245784,1185.754272,1200.000000,-1200.000000,0
-6.807179,1206.807129,1200.000000,-1200.000000,0
-13.337857,1213.337891,1200.000000,-1200.000000,0
12.107425,1187.892578,1200.000000,-1200.000000,0
3.121166,1196.878784,1200.000000,-1200.000000,0
-13.054033,1213.054077,1200.000000,-1200.000000,0
-8.264129,1208.264160,1200.000000,-1200.000000,0
14.174444,1185.825562,1200.000000,-1200.000000,0
7.464362,1192.535645,1200.000000,-1200.000000,0
-10.193776,1210.193726,1200.000000,-1200.000000,0
-10.387645,1210.387695,1200.000000,-1200.000000,0
10.576906,1189.423096,1200.000000,-1200.000000,0
13.948629,1186.051392,1200.000000,-1200.000000,0
-2.485252,1202.485229,1200.000000,-1200.000000,0
-14.327539,1214.327515,1200.000000,-1200.000000,0
-8.464864,1208.464844,1200.000000,-1200.000000,0
4.934763,1195.065186,1200.000000,-1200.000000,0
13.031525,1186.968506,1200.000000,-1200.000000,0
14.192413,1185.807617,1200.000000,-1200.000000,0
1.528450,1198.471558,1200.000000,-1200.000000,0
-9.448805,1209.448853,1200.000000,-1200.000000,0
-14.375798,1214.375854,1200.000000,-1200.000000,0
-12.779585,1212.779541,1200.000000,-1200.000000,0
-0.661200,1200.661255,1200.000000,-1200.000000,0
7.395803,1192.604248,1200.000000,-1200.000000,0
11.414406,1188.585571,1200.000000,-1200.000000,0
15.382437,1184.617554,1200.000000,-1200.000000,0
15.160106,1184.839844,1200.000000,-1200.000000,0
12.537630,1187.462402,1200.000000,-1200.000000,0
9.658216,1190.341797,1200.000000,-1200.000000,0
